employee_id,year_month,org_unit,tasks,hours,velocity,quality_mean,on_time_ratio,customer_impact
444,2009-03,Finance,310,392.5,239,0.806,0.887,793
444,2009-04,Finance,300,301.0,217,0.83,0.942,607
444,2009-05,Finance,310,357.6,378,0.83,0.89,596
444,2009-06,Finance,300,541.1,345,0.881,0.937,800
444,2009-07,Finance,310,343.8,268,0.98,0.897,681
444,2009-08,Finance,310,502.7,171,0.928,0.941,1036
444,2009-09,Finance,300,574.0,221,0.761,0.93,442
444,2009-10,Finance,310,526.2,0,0.782,0.985,555
444,2009-11,Finance,300,405.6,127,0.85,0.874,525
444,2009-12,Finance,310,424.4,143,0.88,0.942,716
444,2010-01,Finance,310,382.9,201,0.895,0.85,373
444,2010-02,Finance,280,517.2,286,0.901,0.909,792
444,2010-03,Finance,310,380.4,323,0.849,0.868,385
444,2010-04,Finance,300,580.5,511,0.868,0.827,493
444,2010-05,Finance,310,497.0,14,0.876,0.964,755
444,2010-06,Finance,300,542.1,652,0.786,0.927,668
444,2010-07,Finance,310,442.6,245,0.832,0.89,872
444,2010-08,Finance,310,336.2,174,0.941,0.882,594
444,2010-09,Finance,300,321.8,73,0.864,0.872,784
444,2010-10,Finance,310,463.5,251,0.927,0.999,335
444,2010-11,Finance,300,565.2,449,0.929,0.923,522
444,2010-12,Finance,310,524.7,496,0.9,0.804,834
444,2011-01,Finance,310,349.6,200,0.814,0.918,704
444,2011-02,Finance,280,505.9,288,0.804,0.871,57
444,2011-03,Finance,310,598.3,397,0.856,0.915,551
444,2011-04,Finance,300,419.2,189,0.888,0.772,383
444,2011-05,Finance,310,412.8,442,0.869,0.795,735
444,2011-06,Finance,300,521.2,301,0.901,0.949,649
444,2011-07,Finance,310,433.2,435,0.939,0.979,442
444,2011-08,Finance,310,572.9,499,0.873,0.885,611
444,2011-09,Finance,300,506.9,303,0.927,0.873,434
444,2011-10,Finance,310,597.0,338,0.913,0.879,522
444,2011-11,Finance,300,363.9,225,0.771,0.947,741
444,2011-12,Finance,310,472.0,317,0.869,0.887,732
444,2012-01,Finance,310,573.2,249,0.854,0.876,990
444,2012-02,Finance,290,306.4,426,0.901,0.887,532
444,2012-03,Finance,310,329.9,199,0.835,0.949,812
444,2012-04,Finance,300,520.4,409,0.806,0.893,579
444,2012-05,Finance,310,391.1,186,0.992,0.961,1128
444,2012-06,Finance,300,524.3,384,0.845,0.95,1003
444,2012-07,Finance,310,440.0,200,0.834,0.732,537
444,2012-08,Finance,310,360.7,334,0.838,0.909,920
444,2012-09,Finance,300,450.9,244,0.912,0.955,130
444,2012-10,Finance,310,589.6,69,0.845,0.797,691
444,2012-11,Finance,300,529.6,122,0.852,0.882,764
444,2012-12,Finance,310,317.5,212,0.786,0.841,684
444,2013-01,Finance,310,328.2,614,0.856,0.927,1187
444,2013-02,Finance,280,327.2,415,0.756,0.952,469
444,2013-03,Finance,310,496.4,363,0.876,0.855,0
444,2013-04,Finance,300,421.0,251,0.783,0.799,131
444,2013-05,Finance,310,565.4,88,0.811,0.878,761
444,2013-06,Finance,300,459.3,90,0.881,0.951,247
444,2013-07,Finance,310,422.5,355,0.882,0.858,473
444,2013-08,Finance,310,388.0,142,0.817,0.87,484
444,2013-09,Finance,300,369.5,146,0.865,0.866,50
444,2013-10,Finance,310,515.4,252,0.862,0.837,860
444,2013-11,Finance,300,587.9,197,0.845,0.816,808
444,2013-12,Finance,310,411.5,191,0.896,0.895,649
444,2014-01,Finance,310,517.6,504,0.893,0.947,549
444,2014-02,Finance,280,494.6,190,0.908,0.871,361
444,2014-03,Finance,310,425.7,280,0.8,0.83,206
444,2014-04,Finance,300,386.2,292,0.821,0.882,696
444,2014-05,Finance,310,331.5,71,0.865,0.897,603
444,2014-06,Finance,300,444.3,445,0.869,0.811,983
444,2014-07,Finance,310,344.2,512,0.893,0.966,201
444,2014-08,Finance,310,597.9,290,0.843,0.99,1163
444,2014-09,Finance,300,580.9,280,0.892,0.931,530
444,2014-10,Finance,310,330.4,268,0.988,0.874,943
444,2014-11,Finance,300,309.3,444,0.86,0.879,692
444,2014-12,Finance,310,404.1,191,0.802,0.868,321
445,2005-01,Operations,310,602.2,172,0.861,0.907,1100
445,2005-02,Operations,280,501.4,210,0.771,0.856,643
445,2005-03,Operations,310,410.9,175,0.839,0.971,199
445,2005-04,Operations,300,401.0,533,0.862,0.885,685
445,2005-05,Operations,310,489.6,532,0.819,0.816,908
445,2005-06,Operations,300,460.9,125,0.885,0.961,472
445,2005-07,Operations,310,598.2,842,0.813,0.948,209
445,2005-08,Operations,310,441.7,282,0.908,0.885,1082
445,2005-09,Operations,300,535.7,242,0.863,0.856,1019
445,2005-10,Operations,310,433.4,81,0.88,0.938,844
445,2005-11,Operations,300,561.0,312,0.918,0.889,851
445,2005-12,Operations,310,524.9,535,0.947,0.886,1042
445,2006-01,Operations,310,616.6,302,0.83,0.986,410
445,2006-02,Operations,280,550.3,355,0.724,0.881,502
445,2006-03,Operations,310,391.5,291,0.865,0.948,32
445,2006-04,Operations,300,466.1,541,0.724,0.999,647
445,2006-05,Operations,310,362.3,658,0.942,0.885,732
445,2006-06,Operations,300,507.9,405,0.862,0.94,521
445,2006-07,Operations,310,573.9,373,0.83,0.976,1018
445,2006-08,Operations,310,501.2,319,0.718,0.827,826
445,2006-09,Operations,300,551.9,297,0.775,0.807,827
445,2006-10,Operations,310,493.4,204,0.871,0.922,315
445,2006-11,Operations,300,590.0,298,0.736,0.928,584
445,2006-12,Operations,310,455.5,573,0.81,0.91,604
445,2007-01,Operations,310,429.6,273,0.771,0.845,496
445,2007-02,Operations,280,337.3,317,0.845,0.91,816
445,2007-03,Operations,310,486.4,134,0.773,0.866,1265
445,2007-04,Operations,300,357.8,308,0.792,0.935,848
445,2007-05,Operations,310,434.0,395,0.819,0.93,522
445,2007-06,Operations,300,302.3,292,0.874,0.891,344
445,2007-07,Operations,310,379.2,310,0.826,0.827,191
445,2007-08,Operations,310,594.8,409,0.946,0.936,769
445,2007-09,Operations,300,454.1,283,0.934,0.926,635
445,2007-10,Operations,310,467.1,521,0.803,0.85,663
445,2007-11,Operations,300,396.0,158,0.746,0.92,379
445,2007-12,Operations,310,383.5,520,0.795,0.91,857
445,2008-01,Operations,310,594.5,452,0.75,0.835,850
445,2008-02,Operations,290,529.7,175,0.769,0.799,1026
445,2008-03,Operations,310,575.5,319,0.837,0.933,572
445,2008-04,Operations,300,441.4,244,0.811,0.859,331
445,2008-05,Operations,310,444.9,253,0.84,0.79,728
445,2008-06,Operations,300,314.0,571,0.837,0.998,560
445,2008-07,Operations,310,591.3,143,0.805,0.907,582
445,2008-08,Operations,310,326.8,375,0.77,0.867,636
445,2008-09,Operations,300,337.5,251,0.728,0.871,617
445,2008-10,Operations,310,383.6,392,0.719,0.959,173
445,2008-11,Operations,300,415.1,53,0.773,0.836,834
445,2008-12,Operations,310,461.6,247,0.951,0.914,786
445,2009-01,Operations,310,366.8,332,0.863,0.879,540
445,2009-02,Operations,280,475.7,358,0.676,0.936,450
445,2009-03,Operations,310,518.0,373,0.829,0.907,455
445,2009-04,Operations,300,531.9,360,0.873,0.847,484
445,2009-05,Operations,310,343.3,400,0.834,0.934,1022
445,2009-06,Operations,300,559.0,188,0.829,0.856,1281
445,2009-07,Operations,310,543.6,347,0.806,0.907,583
445,2009-08,Operations,310,452.8,338,0.792,0.826,904
445,2009-09,Operations,300,346.3,478,0.882,0.922,479
445,2009-10,Operations,310,433.1,223,0.819,1.0,346
445,2009-11,Operations,300,523.4,286,0.802,0.908,905
445,2009-12,Operations,310,418.4,621,0.77,0.895,47
445,2010-01,Operations,310,410.2,507,0.892,0.9,473
445,2010-02,Operations,280,297.3,399,0.793,0.927,658
445,2010-03,Operations,310,436.3,490,0.725,0.875,1167
445,2010-04,Operations,300,548.8,299,0.796,0.861,744
445,2010-05,Operations,310,513.5,349,0.79,0.909,803
445,2010-06,Operations,300,474.2,139,0.961,0.907,539
445,2010-07,Operations,310,328.3,384,0.841,0.912,1225
445,2010-08,Operations,310,435.0,291,0.866,0.897,613
445,2010-09,Operations,300,470.0,155,0.884,0.975,366
445,2010-10,Operations,310,422.2,142,0.826,0.971,563
445,2010-11,Operations,300,334.8,299,0.907,0.891,938
445,2010-12,Operations,310,354.5,366,0.826,0.866,655
445,2011-01,Operations,310,578.4,243,0.822,0.875,785
445,2011-02,Operations,280,389.6,196,0.781,0.831,988
445,2011-03,Operations,310,469.8,253,0.773,0.954,867
445,2011-04,Operations,300,418.8,427,0.913,0.876,470
445,2011-05,Operations,310,341.6,485,0.763,0.891,357
445,2011-06,Operations,300,562.2,93,0.802,0.89,609
445,2011-07,Operations,310,355.5,476,0.912,0.863,740
445,2011-08,Operations,310,476.0,20,0.888,0.888,290
445,2011-09,Operations,300,340.7,224,0.785,0.848,819
445,2011-10,Operations,310,310.7,423,0.849,0.873,229
445,2011-11,Operations,300,583.2,501,0.823,0.888,525
445,2011-12,Operations,310,566.9,342,0.832,0.807,259
445,2012-01,Operations,310,534.7,452,0.887,0.87,747
445,2012-02,Operations,290,297.0,275,0.786,0.944,227
445,2012-03,Operations,310,389.8,399,0.901,0.848,549
445,2012-04,Operations,300,304.0,403,0.788,0.908,609
445,2012-05,Operations,310,422.9,293,0.849,0.815,441
445,2012-06,Operations,300,416.0,153,0.889,0.864,637
445,2012-07,Operations,310,387.5,286,0.84,0.903,410
445,2012-08,Operations,310,584.7,350,0.772,0.945,1095
445,2012-09,Operations,300,453.9,254,0.941,0.828,369
445,2012-10,Operations,310,489.3,419,0.909,0.923,768
445,2012-11,Operations,300,316.4,153,0.699,0.849,789
445,2012-12,Operations,310,411.3,282,0.779,0.964,369
445,2013-01,Operations,310,486.9,243,0.874,0.941,694
445,2013-02,Operations,280,489.2,398,0.928,0.92,1220
445,2013-03,Operations,310,531.7,336,0.787,0.916,616
445,2013-04,Operations,300,443.3,342,0.765,0.982,1063
445,2013-05,Operations,310,390.9,385,0.771,0.824,703
445,2013-06,Operations,300,449.5,38,0.875,1.0,945
445,2013-07,Operations,310,583.9,623,0.803,0.936,386
445,2013-08,Operations,310,374.4,183,0.774,0.865,210
445,2013-09,Operations,300,502.9,288,0.803,1.0,474
445,2013-10,Operations,310,518.0,320,0.876,0.814,505
445,2013-11,Operations,300,459.9,0,0.797,0.911,387
445,2013-12,Operations,310,454.4,525,0.767,0.812,563
445,2014-01,Operations,310,557.2,291,0.909,0.988,561
445,2014-02,Operations,280,512.7,468,0.889,0.847,474
445,2014-03,Operations,310,438.7,81,0.834,0.972,460
445,2014-04,Operations,300,480.4,691,0.829,0.935,654
445,2014-05,Operations,310,312.7,534,0.808,0.914,482
445,2014-06,Operations,300,363.4,209,0.85,0.844,1045
445,2014-07,Operations,310,314.0,287,0.891,0.867,442
445,2014-08,Operations,310,384.4,181,0.817,0.86,687
445,2014-09,Operations,300,557.5,373,0.853,0.909,459
445,2014-10,Operations,310,481.3,389,0.882,0.899,813
445,2014-11,Operations,300,360.6,166,0.848,0.806,437
445,2014-12,Operations,310,464.7,455,0.866,0.936,267
446,2005-01,Sales,310,518.1,338,0.813,0.824,1062
446,2005-02,Sales,280,324.1,696,0.756,0.903,576
446,2005-03,Sales,310,379.7,538,0.97,0.856,1231
446,2005-04,Sales,300,421.1,714,0.774,0.894,592
446,2005-05,Sales,310,328.6,515,0.876,0.921,965
446,2005-06,Sales,300,481.8,841,0.942,0.889,808
446,2005-07,Sales,310,365.4,739,0.804,0.954,646
446,2005-08,Sales,310,327.8,418,0.679,0.928,885
446,2005-09,Sales,300,305.4,554,0.817,0.855,669
446,2005-10,Sales,310,367.6,277,0.981,0.914,935
446,2005-11,Sales,300,559.1,832,0.833,0.869,790
446,2005-12,Sales,310,429.9,839,0.778,0.782,1305
446,2006-01,Sales,310,426.8,618,0.676,0.972,558
446,2006-02,Sales,280,364.5,383,0.721,0.91,710
446,2006-03,Sales,310,475.7,360,0.807,0.905,1006
446,2006-04,Sales,300,398.3,250,0.69,0.863,513
446,2006-05,Sales,310,382.4,763,0.808,0.931,680
446,2006-06,Sales,300,410.3,523,0.663,0.874,584
446,2006-07,Sales,310,545.6,956,0.77,0.865,1057
446,2006-08,Sales,310,536.7,217,0.679,0.817,469
446,2006-09,Sales,300,366.9,268,0.939,0.861,399
446,2006-10,Sales,310,506.7,385,0.828,0.875,735
446,2006-11,Sales,300,385.6,557,0.709,0.845,581
446,2006-12,Sales,310,316.5,622,0.793,0.951,833
446,2007-01,Sales,310,583.5,423,0.74,0.994,1132
446,2007-02,Sales,280,333.2,452,0.776,0.875,412
446,2007-03,Sales,310,420.5,799,0.684,0.916,394
446,2007-04,Sales,300,484.4,612,0.862,0.881,288
446,2007-05,Sales,310,575.4,183,0.793,0.939,721
446,2007-06,Sales,300,576.2,363,0.859,0.896,809
446,2007-07,Sales,310,338.5,464,0.725,0.894,675
446,2007-08,Sales,310,424.3,272,0.963,0.922,803
446,2007-09,Sales,300,396.9,324,0.755,0.843,497
446,2007-10,Sales,310,428.0,597,0.794,0.955,793
446,2007-11,Sales,300,517.5,443,0.663,0.943,976
446,2007-12,Sales,310,502.2,666,0.802,0.939,608
446,2008-01,Sales,310,569.9,402,0.85,0.816,808
446,2008-02,Sales,290,572.2,577,0.849,0.871,588
446,2008-03,Sales,310,422.0,708,0.661,0.925,901
446,2008-04,Sales,300,518.1,508,0.762,0.823,835
446,2008-05,Sales,310,492.0,622,0.821,0.795,695
446,2008-06,Sales,300,317.1,578,0.779,0.936,1120
446,2008-07,Sales,310,359.6,241,0.98,0.871,355
446,2008-08,Sales,310,504.6,737,0.8,0.911,641
446,2008-09,Sales,300,426.6,346,0.875,0.885,917
446,2008-10,Sales,310,575.5,936,0.724,0.856,807
446,2008-11,Sales,300,474.9,236,0.795,0.921,661
446,2008-12,Sales,310,423.5,400,0.869,0.835,591
446,2009-01,Sales,310,532.7,609,0.928,0.888,927
446,2009-02,Sales,280,357.3,706,0.82,1.0,430
446,2009-03,Sales,310,401.8,217,0.833,0.865,542
446,2009-04,Sales,300,466.3,0,0.766,0.883,489
446,2009-05,Sales,310,379.7,565,0.804,0.963,853
446,2009-06,Sales,300,327.3,325,0.912,0.948,854
446,2009-07,Sales,310,528.2,557,0.824,0.854,905
446,2009-08,Sales,310,437.3,686,0.856,0.9,660
446,2009-09,Sales,300,528.9,836,0.951,0.964,602
446,2009-10,Sales,310,422.1,203,0.87,0.904,958
446,2009-11,Sales,300,334.2,468,0.78,0.885,1078
446,2009-12,Sales,310,372.6,29,0.788,0.983,746
446,2010-01,Sales,310,525.6,518,0.736,0.915,424
446,2010-02,Sales,280,419.5,318,0.948,0.978,678
446,2010-03,Sales,310,392.4,769,0.783,0.943,801
446,2010-04,Sales,300,553.7,337,0.859,0.836,862
446,2010-05,Sales,310,402.7,421,0.892,0.932,570
446,2010-06,Sales,300,337.5,41,0.803,0.939,917
446,2010-07,Sales,310,453.1,614,0.871,0.874,583
446,2010-08,Sales,310,444.8,620,0.793,0.854,699
446,2010-09,Sales,300,428.4,446,0.825,0.856,560
446,2010-10,Sales,310,437.2,677,0.91,0.914,753
446,2010-11,Sales,300,546.2,487,0.881,0.821,9
446,2010-12,Sales,310,417.8,517,0.797,0.833,630
446,2011-01,Sales,310,434.4,495,0.865,0.878,826
446,2011-02,Sales,280,535.1,580,0.825,0.949,692
446,2011-03,Sales,310,518.6,36,0.786,0.859,1072
446,2011-04,Sales,300,573.2,244,0.799,0.87,888
446,2011-05,Sales,310,392.4,395,0.751,0.929,1130
446,2011-06,Sales,300,453.6,597,0.724,0.873,1056
446,2011-07,Sales,310,586.7,1120,0.895,0.835,566
446,2011-08,Sales,310,504.6,879,0.841,0.891,1096
446,2011-09,Sales,300,353.8,6,0.879,0.917,460
446,2011-10,Sales,310,471.3,655,0.824,0.836,860
446,2011-11,Sales,300,406.2,549,0.945,0.854,950
446,2011-12,Sales,310,350.8,713,0.855,0.961,1067
446,2012-01,Sales,310,418.1,607,0.857,0.955,766
446,2012-02,Sales,290,428.2,604,0.698,0.958,576
446,2012-03,Sales,310,476.4,701,0.65,0.941,156
446,2012-04,Sales,300,386.7,517,0.743,0.869,450
446,2012-05,Sales,310,416.4,472,0.802,0.899,774
446,2012-06,Sales,300,312.7,468,0.798,0.918,912
446,2012-07,Sales,310,594.9,322,0.89,0.924,306
446,2012-08,Sales,310,366.4,932,0.938,0.871,572
446,2012-09,Sales,300,326.9,256,0.799,0.887,773
446,2012-10,Sales,310,513.1,459,0.77,0.833,920
446,2012-11,Sales,300,548.5,478,0.858,0.822,1069
446,2012-12,Sales,310,406.7,696,0.821,0.98,833
446,2013-01,Sales,310,405.7,50,0.802,0.882,496
446,2013-02,Sales,280,416.1,159,0.782,0.838,863
446,2013-03,Sales,310,568.1,848,0.737,0.808,651
446,2013-04,Sales,300,373.4,489,0.83,0.849,952
446,2013-05,Sales,310,344.6,301,0.75,0.903,1172
446,2013-06,Sales,300,523.0,528,0.748,0.913,631
446,2013-07,Sales,310,345.3,644,0.736,0.933,306
446,2013-08,Sales,310,385.2,452,0.802,0.909,887
446,2013-09,Sales,300,565.6,540,0.766,0.872,611
446,2013-10,Sales,310,371.8,577,0.808,0.961,778
446,2013-11,Sales,300,571.2,512,0.95,0.893,1051
446,2013-12,Sales,310,617.4,422,0.74,0.885,685
446,2014-01,Sales,310,360.0,655,0.775,0.894,497
446,2014-02,Sales,280,313.2,576,0.827,0.853,544
446,2014-03,Sales,310,330.8,462,0.76,0.858,665
446,2014-04,Sales,300,346.6,922,0.764,0.971,898
446,2014-05,Sales,310,346.8,777,0.83,0.887,274
446,2014-06,Sales,300,562.8,139,0.882,0.917,1085
446,2014-07,Sales,310,577.6,541,0.794,0.878,872
446,2014-08,Sales,310,606.8,139,0.782,0.987,1290
446,2014-09,Sales,300,361.5,706,0.786,0.931,690
446,2014-10,Sales,310,424.4,619,0.867,0.891,549
446,2014-11,Sales,300,396.5,998,0.803,0.883,862
446,2014-12,Sales,310,386.8,678,0.812,0.825,721
447,2005-01,Software Development,310,487.2,258,0.913,0.896,852
447,2005-02,Software Development,280,451.2,563,0.89,0.827,441
447,2005-03,Software Development,310,401.8,227,0.792,0.943,600
447,2005-04,Software Development,300,535.4,396,0.919,0.956,474
447,2005-05,Software Development,310,336.5,190,0.914,0.976,817
447,2005-06,Software Development,300,364.5,372,0.918,0.856,830
447,2005-07,Software Development,310,571.3,644,0.937,0.881,1094
447,2005-08,Software Development,310,479.8,211,0.893,0.999,1083
447,2005-09,Software Development,300,531.1,311,0.89,0.833,321
447,2005-10,Software Development,310,438.4,705,0.845,0.911,935
447,2005-11,Software Development,300,372.4,529,0.905,0.832,306
447,2005-12,Software Development,310,321.8,803,0.913,0.885,765
447,2006-01,Software Development,310,349.8,753,0.861,0.829,802
447,2006-02,Software Development,280,543.6,638,0.805,0.829,912
447,2006-03,Software Development,310,608.8,517,0.862,0.932,961
447,2006-04,Software Development,300,470.6,60,0.799,0.971,842
447,2006-05,Software Development,310,404.1,386,0.809,0.937,609
447,2006-06,Software Development,300,492.3,287,0.842,0.858,583
447,2006-07,Software Development,310,525.1,108,0.803,0.954,652
447,2006-08,Software Development,310,513.4,568,0.962,0.855,827
447,2006-09,Software Development,300,332.2,266,0.838,0.892,571
447,2006-10,Software Development,310,453.8,325,0.961,0.915,952
447,2006-11,Software Development,300,426.2,216,0.91,0.895,748
447,2006-12,Software Development,310,371.5,135,0.859,0.96,270
447,2007-01,Software Development,310,519.4,227,0.777,0.964,549
447,2007-02,Software Development,280,541.4,306,0.968,0.865,730
447,2007-03,Software Development,310,547.3,544,0.923,0.911,923
447,2007-04,Software Development,300,353.2,444,0.874,0.814,606
447,2007-05,Software Development,310,524.8,711,0.823,0.893,276
447,2007-06,Software Development,300,327.2,399,0.795,0.841,156
447,2007-07,Software Development,310,396.5,545,0.796,0.847,246
447,2007-08,Software Development,310,616.7,293,0.856,0.964,945
447,2007-09,Software Development,300,375.0,143,0.891,0.893,338
447,2007-10,Software Development,310,311.8,399,0.86,0.899,832
447,2007-11,Software Development,300,540.9,559,0.868,0.963,214
447,2007-12,Software Development,310,453.7,629,0.886,0.998,400
447,2008-01,Software Development,310,408.5,766,0.877,0.918,886
447,2008-02,Software Development,290,505.0,684,0.846,0.945,311
447,2008-03,Software Development,310,455.2,382,0.859,0.978,910
447,2008-04,Software Development,300,468.8,788,0.943,0.883,411
447,2008-05,Software Development,310,609.5,264,0.881,0.914,422
447,2008-06,Software Development,300,449.4,525,0.856,1.0,970
447,2008-07,Software Development,310,602.9,618,0.847,0.835,586
447,2008-08,Software Development,310,559.0,447,0.807,0.892,754
447,2008-09,Software Development,300,516.1,368,0.909,0.815,484
447,2008-10,Software Development,310,354.0,279,0.792,0.913,816
447,2008-11,Software Development,300,410.2,291,0.909,0.937,748
447,2008-12,Software Development,310,532.5,544,0.712,0.912,919
447,2009-01,Software Development,310,446.1,278,0.945,0.826,422
447,2009-02,Software Development,280,317.7,149,0.906,0.976,492
447,2009-03,Software Development,310,345.4,113,0.787,0.908,807
447,2009-04,Software Development,300,489.2,287,0.838,0.886,327
447,2009-05,Software Development,310,444.0,461,0.822,0.879,1061
447,2009-06,Software Development,300,350.5,275,0.813,0.91,790
447,2009-07,Software Development,310,440.3,381,0.73,0.961,962
447,2009-08,Software Development,310,540.9,535,0.8,0.899,1020
447,2009-09,Software Development,300,372.3,634,0.882,0.916,740
447,2009-10,Software Development,310,397.3,563,0.869,0.922,1030
447,2009-11,Software Development,300,467.9,476,0.867,0.864,796
447,2009-12,Software Development,310,425.4,597,0.974,0.834,367
447,2010-01,Software Development,310,317.5,214,0.875,0.933,816
447,2010-02,Software Development,280,366.2,721,0.86,0.94,524
447,2010-03,Software Development,310,521.9,567,0.847,0.858,206
447,2010-04,Software Development,300,319.7,661,0.799,0.935,666
447,2010-05,Software Development,310,387.1,79,0.861,0.942,1287
447,2010-06,Software Development,300,527.8,327,0.839,0.872,598
447,2010-07,Software Development,310,545.6,360,0.972,0.822,908
447,2010-08,Software Development,310,344.2,396,0.876,0.899,798
447,2010-09,Software Development,300,422.5,169,0.839,0.884,507
447,2010-10,Software Development,310,539.7,565,0.86,0.982,1009
447,2010-11,Software Development,300,347.5,196,0.871,0.841,554
447,2010-12,Software Development,310,580.5,134,0.88,0.883,663
447,2011-01,Software Development,310,611.5,260,0.831,0.845,661
447,2011-02,Software Development,280,316.2,228,0.963,0.849,595
447,2011-03,Software Development,310,573.0,537,0.917,0.92,343
447,2011-04,Software Development,300,354.5,776,0.907,0.873,187
447,2011-05,Software Development,310,569.4,419,0.89,0.915,716
447,2011-06,Software Development,300,469.9,188,0.913,0.882,440
447,2011-07,Software Development,310,439.1,221,0.974,0.904,534
447,2011-08,Software Development,310,312.7,56,0.835,0.892,685
447,2011-09,Software Development,300,408.0,976,0.839,0.772,593
447,2011-10,Software Development,310,603.3,40,0.831,0.873,981
447,2011-11,Software Development,300,577.1,210,0.838,0.909,174
447,2011-12,Software Development,310,574.4,311,0.929,0.928,745
447,2012-01,Software Development,310,409.8,407,0.852,0.936,1010
447,2012-02,Software Development,290,576.9,480,0.89,0.902,580
447,2012-03,Software Development,310,340.2,549,0.823,0.81,328
447,2012-04,Software Development,300,400.2,0,0.797,0.999,653
447,2012-05,Software Development,310,579.8,331,0.786,0.93,605
447,2012-06,Software Development,300,376.2,167,0.897,0.955,533
447,2012-07,Software Development,310,580.0,162,0.898,0.854,230
447,2012-08,Software Development,310,485.6,239,0.946,0.848,556
447,2012-09,Software Development,300,501.3,425,0.873,0.952,407
447,2012-10,Software Development,310,412.2,484,0.899,0.831,579
447,2012-11,Software Development,300,396.2,51,0.786,0.95,1254
447,2012-12,Software Development,310,334.6,215,0.881,0.862,774
447,2013-01,Software Development,310,601.5,491,0.914,0.903,393
447,2013-02,Software Development,280,446.1,256,0.888,0.834,628
447,2013-03,Software Development,310,517.9,717,0.836,0.803,1075
447,2013-04,Software Development,300,456.0,711,0.866,0.865,642
447,2013-05,Software Development,310,353.1,283,0.856,0.816,1207
447,2013-06,Software Development,300,486.4,551,0.922,0.924,704
447,2013-07,Software Development,310,556.5,563,0.801,0.926,678
447,2013-08,Software Development,310,417.4,544,0.782,0.898,817
447,2013-09,Software Development,300,344.0,528,0.743,0.881,789
447,2013-10,Software Development,310,520.2,311,0.842,0.851,298
447,2013-11,Software Development,300,562.0,365,0.869,0.913,644
